Data,Valor,Identificador,Descrição
05/05/2026,2800.00,418833e9-0136-4094-ab1f-246c0302f26b,Salário CLT
05/05/2026,400.00,5e5b90a5-a7b2-4a30-8a52-a0396e09f15e,Freela / Serviço avulso
05/05/2026,2800.00,432347be-185f-4d0e-b0e5-3cf91ce309e5,Salário CLT
05/05/2026,1200.00,cc62e903-8848-4121-b2a2-48aad92e2505,Freela design
05/05/2026,1500.00,fe716c3e-c55d-4460-bf9c-5cd92f8d1cff,Aluguel recebido
10/05/2026,-89.97,ef2b61d0-311c-429b-8c1d-2d544bf06c21,Internet
10/05/2026,-68.95,22d8d6ed-7eaf-48fa-a656-f4863753606e,Telefone / Celular
10/05/2026,-67.05,c5bf83fa-7219-4201-8ade-94afe798c0fa,TV por assinatura
12/05/2026,-124.87,abd28bee-9e65-4d17-8d4c-6a7ab97bff79,Luz / Energia elétrica
15/05/2026,-615.14,66a0a6e3-0089-4f93-9139-f1f06e5b259c,Plano de saúde
15/05/2026,-539.50,e1daa459-7dc6-4cdd-9f77-7219f1d3d212,Supermercado
18/05/2026,-81.50,884e0e56-7716-4c6c-9276-a33be12ca628,Água
20/05/2026,-206.81,08e2dc7b-9af3-4085-b2d5-e460065a9a61,Farmácia
20/05/2026,-119.63,76985f29-f13d-43f9-808e-d58b2c7e0036,Combustível
20/05/2026,-134.89,5bc5fd8c-d4bd-41db-9ba4-7fe3e801adfc,Consultas / Exames
