Data,Valor,Identificador,Descrição
05/05/2026,-1812.39,87eafdba-b66f-4de0-9a53-07e2b7bac875,Aluguel / Financiamento imóvel
05/05/2026,8500.00,fbcf7436-4bde-447c-b675-c47b17476dc9,Salário CLT
05/05/2026,1800.00,0c7b59ed-479f-46b9-babe-bab7360afc65,Freela / Serviço avulso
05/05/2026,8500.00,5b086a00-b411-4012-8ff4-27ccc5d57ff0,Salário CLT
05/05/2026,1200.00,b71d6ed7-0f6d-44ea-b46e-34b459114401,Freela design
05/05/2026,1500.00,5e71591e-e3ad-4b8f-abe5-65ff4f79e6fc,Aluguel recebido
10/05/2026,-131.83,8ef52313-780f-431a-b311-4740aec8273e,Internet
10/05/2026,-79.08,fa0ea187-5746-494e-a884-8e985f18cbdc,"Streaming (Netflix, Spotify…)"
10/05/2026,-89.68,92127059-3a44-49c3-9e81-e1a1b22edf3c,Telefone / Celular
10/05/2026,-99.16,1b6f9745-1f32-48d6-b3f2-8879ccccb285,Academia
10/05/2026,-76.67,2b2aec7a-738f-4a6b-95fe-a24d254e38de,TV por assinatura
12/05/2026,-249.04,c7d20769-8c7d-4cba-867c-2c1c9e35a20e,Luz / Energia elétrica
15/05/2026,-412.34,9853bd3b-318b-44d4-8309-4dc435fd44db,Plano de saúde
15/05/2026,-1196.74,9dee5272-913c-4d82-b7ab-f1b8521ad473,Supermercado
18/05/2026,-150.72,020479c7-fd4b-4685-adeb-097da0f19da1,Água
20/05/2026,-222.43,da795d4e-f260-4da9-8f7a-4dcf87fc2731,Seguro veículo
20/05/2026,-579.10,93135cae-970e-4bf8-a1fe-beefab5e0de5,Combustível
20/05/2026,-361.69,b8c1b9a3-af8c-45cb-a06b-8cef139208a0,Restaurantes / Delivery
20/05/2026,-189.13,d3173f6e-9a6f-4a1c-9b3b-37582399b2b9,Farmácia
