Data,Valor,Identificador,Descrição
05/04/2026,-914.09,ce40ce47-b82a-417d-ae79-768e6ef16dbe,Aluguel / Financiamento imóvel
05/04/2026,3500.00,2655d930-ade5-434c-9d71-00600c568306,Salário CLT
05/04/2026,3500.00,dc122765-2c32-4aed-9ed6-ccea940517b1,Salário CLT
05/04/2026,1200.00,2f602041-94b1-4407-b05b-81f7bbf85918,Freela design
05/04/2026,1500.00,46284ad6-02e2-4c7f-870f-3ccc6162e1a2,Aluguel recebido
10/04/2026,-90.66,6f78d0dd-8e94-4aeb-a452-90c31765355b,Internet
10/04/2026,-40.12,339563ff-3cb0-46ee-b85b-a91dafab0083,"Streaming (Netflix, Spotify…)"
10/04/2026,-81.45,2ed160f8-3c15-42e0-bc7c-8b242011271d,Telefone / Celular
12/04/2026,-124.87,38deaafd-3984-4012-b7aa-da621253dafa,Luz / Energia elétrica
15/04/2026,-180.06,b7189e0c-ed7a-469a-b90a-f10d37517787,Plano de saúde
15/04/2026,-748.21,a0d9eade-e7b4-4641-8685-4d72b72ebe1a,Supermercado
18/04/2026,-98.46,f9dac666-6584-47f6-bd71-88e1112c7a3e,Água
20/04/2026,-266.40,e1671a5b-af8c-40a1-83cf-3d5e74dc917b,Combustível
20/04/2026,-90.35,a69cab8c-c74a-46f1-a03e-942bcbc5208b,Restaurantes / Delivery
20/04/2026,-121.69,63c64b50-affe-4355-bfe6-7ee943973d5e,Farmácia
