Data,Valor,Identificador,Descrição
05/03/2026,-1506.33,0b5adf7f-157f-42d9-94e6-88c8a492e880,Aluguel / Financiamento imóvel
05/03/2026,9500.00,1af63874-9610-4234-aba9-96ecffc76c18,Salário CLT
05/03/2026,1200.00,d3c9c3e9-e8b7-444e-84f1-d2136c72acac,Freela / Serviço avulso
05/03/2026,9500.00,962d78db-e568-4f3f-bec7-c023cc365329,Salário CLT
05/03/2026,1200.00,bc7a704d-6f65-4c76-a5c4-a9c86adcf7d9,Freela design
05/03/2026,1500.00,da458fc2-5394-49f5-a264-c2791f471b89,Aluguel recebido
10/03/2026,-121.31,f918166f-16b7-47a1-b9cd-5c789f0e3c93,Internet
10/03/2026,-70.89,7bbcf5eb-e109-419c-9a32-1ca714d4c7f5,"Streaming (Netflix, Spotify…)"
10/03/2026,-100.78,2865ed2c-c3f9-45e5-ae06-10cec03e7ee9,Telefone / Celular
10/03/2026,-98.72,37d2f98e-83f4-40e6-bcf4-c12a912c98ff,Academia
12/03/2026,-229.02,430c7c1b-6948-4ff2-bcc6-2319febc7ee6,Luz / Energia elétrica
15/03/2026,-385.74,fc167542-aa0c-43ca-87c8-d9ee056eddb2,Plano de saúde
15/03/2026,-991.85,ec2a3354-6d9a-42e5-aaac-ae1f1507239e,Supermercado
18/03/2026,-124.68,0c570065-fd2d-4cc6-b3c6-6985a04f0151,Água
20/03/2026,-259.10,8d72d823-4876-4535-8468-ac0d8e4ea8c7,Seguro veículo
20/03/2026,-453.02,ac4fc4a1-7ea0-4b2d-8091-2d1c70c118f4,Combustível
20/03/2026,-392.31,aad908c6-53c9-43b2-9a38-e76e5b077fe7,Restaurantes / Delivery
20/03/2026,-158.13,f8402091-a2cd-4897-b696-6f16895b7c85,Farmácia
