Data,Valor,Identificador,Descrição
05/04/2026,1200.00,6cb04ccf-9c9a-402c-9b22-139829d3b68b,Freela design
05/04/2026,1500.00,c5027e7b-e3bf-4511-8b3b-332f76339f81,Aluguel recebido
10/04/2026,-111.07,4b7f6954-eb5f-4de8-b95d-da48afc90ba3,Internet
10/04/2026,-89.45,18089925-313b-4007-bbcb-6d67a763ae37,Telefone / Celular
10/04/2026,-99.69,9f1bda1b-2c43-40d9-ba25-e881153b841d,TV por assinatura
10/04/2026,-69.55,0bed24a1-6397-4ffc-9bba-73e7b111fb1a,"Streaming (Netflix, Spotify…)"
10/04/2026,-100.84,8de5816e-3f95-4ab0-987d-c932c646c679,Academia
12/04/2026,-117.69,41b482ba-32d5-4c4b-8cef-13ee72849a21,Luz / Energia elétrica
15/04/2026,-784.55,21cb5795-42cd-4b8d-afed-1e0149d00d11,Plano de saúde
15/04/2026,-758.09,44e41b49-7c00-4423-90af-d27e6844ef98,Supermercado
18/04/2026,-104.38,b3d702b7-7761-4cab-8c11-c861b570de8f,Água
20/04/2026,-196.71,e32f6f06-d014-4713-bdd9-34a7846042f4,Farmácia
20/04/2026,-217.86,99e13701-951a-4fba-a82c-08c64b16c48b,Combustível
20/04/2026,-444.19,78bf0162-39c6-442e-b89c-6969602ffc4a,Restaurantes / Delivery
20/04/2026,-190.67,36416d24-eb53-47c0-8e7f-63d3b5fe65d8,Consultas / Exames
