Data,Valor,Identificador,Descrição
05/04/2026,-3207.33,b5c424d7-d8c7-430f-a284-a3d83c1c3d04,Aluguel / Financiamento imóvel
05/04/2026,18000.00,6576b129-9655-4202-a73c-a925f8729751,Freela / Serviço avulso
05/04/2026,1200.00,32911c6a-90b8-4520-bfa9-4fc94ff824e4,Freela design
05/04/2026,1500.00,39772aa7-8623-4e31-8adf-387dd297dcce,Aluguel recebido
10/04/2026,-199.01,96091350-2563-4ff8-975e-56351bf3ca94,Internet
10/04/2026,-158.00,e57da32e-a9eb-4c51-b73d-b8361eeb6647,"Streaming (Netflix, Spotify…)"
10/04/2026,-141.84,d0f3f67f-5339-4f29-9890-a75ca383258e,Telefone / Celular
10/04/2026,-189.27,d099ee60-7605-4f00-b26b-b8ed66eae670,Academia
10/04/2026,-130.80,6a966a96-ced4-4f14-9c93-5f95ee098284,TV por assinatura
12/04/2026,-239.95,d30d54d0-09cf-4abf-98ae-00630d7915f5,Luz / Energia elétrica
15/04/2026,-668.55,bacc2c04-5476-4ec6-8cbb-ef4ba45287ad,Plano de saúde
15/04/2026,-529.11,0472749a-f181-41af-9930-bfa4d36457ab,Supermercado
18/04/2026,-121.74,c2f1c2d1-2d67-40cf-a81b-3e2ade7a5bb2,Água
20/04/2026,-314.26,605eb893-f573-44ea-b451-b74d49ddc6fe,Seguro veículo
20/04/2026,-834.74,68c6be52-d8b5-48dd-aab8-abc4f9ced249,Restaurantes / Delivery
20/04/2026,-434.53,f02ea29f-c576-4b88-94f6-4431994fd36f,Combustível
