Data,Valor,Identificador,Descrição
05/03/2026,7500.00,85b51059-5c0c-4612-8050-6f183dc8e920,Salário CLT
05/03/2026,4000.00,94d96589-44e9-482a-b673-effdec0e2212,Freela / Serviço avulso
05/03/2026,7500.00,9895e46d-bf70-48af-b4d0-3d4e9073a2a6,Salário CLT
05/03/2026,1200.00,fc7aead4-02af-41de-807f-7967a794c9d5,Freela design
05/03/2026,1500.00,2f289fc6-ff56-4168-9b69-dbd596c249a4,Aluguel recebido
10/03/2026,-109.66,de6b98de-d7b1-491b-996b-7194f9fd8f89,Internet
10/03/2026,-60.64,96c6744f-e0db-4e2e-91a9-34d93e417481,"Streaming (Netflix, Spotify…)"
10/03/2026,-176.67,79cfc0bb-9775-4157-9f96-d63854f9a54d,Telefone / Celular
10/03/2026,-178.49,1a592ed6-ddf8-4b75-96f4-6119c10f3544,Academia
12/03/2026,-178.47,8b64f55b-971e-4555-8bd4-174b7dde073c,Luz / Energia elétrica
15/03/2026,-483.22,694671dc-658f-433a-9104-d5c770278173,Plano de saúde
15/03/2026,-749.13,bff30aa5-2550-45e2-90a3-8d2f13d95438,Supermercado
20/03/2026,-366.49,d7b2fede-ac1f-4e02-a330-476526042bb8,Combustível
20/03/2026,-437.62,7f9b19c7-6117-41d4-9d22-88bd3b64ea9e,Restaurantes / Delivery
20/03/2026,-52.63,611e4478-5dd1-4577-a999-4ea387fd747f,Farmácia
20/03/2026,-312.90,3218a4fb-1cbf-46ea-ac33-53e1dae56a03,Viagens
