Data,Valor,Identificador,Descrição
05/03/2026,-1351.92,9ec38052-64c0-440f-b118-ed73190776d5,Aluguel / Financiamento imóvel
05/03/2026,6500.00,f95d3c38-eaa3-4b46-a0f1-1743f335c2ae,Salário CLT
05/03/2026,800.00,2676953c-23f0-4990-b81d-6826dc9b6855,Freela / Serviço avulso
05/03/2026,6500.00,d15ccc27-6e33-48e1-bede-b28a0c798bae,Salário CLT
05/03/2026,1200.00,ea133ee5-65a4-49b2-87de-1f41477305d3,Freela design
05/03/2026,1500.00,0d38dad5-401c-4912-9636-ce6ed2b3123f,Aluguel recebido
10/03/2026,-107.56,58d54454-5af5-42a0-a16d-aa6bcbd08ff3,Internet
10/03/2026,-59.43,c26c4a97-e10a-4c18-8003-39153ec719e1,"Streaming (Netflix, Spotify…)"
10/03/2026,-88.62,91bb412b-8d74-43f5-969f-c82da8e5ea30,Telefone / Celular
10/03/2026,-76.45,0def2a1c-31eb-409f-be16-3894b47cc72a,Academia
12/03/2026,-154.53,029be0f5-18ab-4767-a223-a6a988152556,Luz / Energia elétrica
15/03/2026,-270.70,1334080b-ec5a-4512-83ae-63cb94e3c4c1,Plano de saúde
15/03/2026,-884.85,b142b8cc-dfde-4eae-835b-02651c744deb,Supermercado
18/03/2026,-123.63,c7c732b4-4189-43b8-8f27-53e781c67094,Água
20/03/2026,-175.25,ef1bc2e0-851a-45f4-b66f-671df36044c5,Seguro veículo
20/03/2026,-431.71,9e869edb-145d-4b8c-9fa4-ec43ba765361,Combustível
20/03/2026,-347.49,f7922f7a-c9f2-4790-a6f5-fa2b43dc0971,Restaurantes / Delivery
20/03/2026,-62.06,c3fa8fac-2333-4219-9f57-755b2d6327a6,Farmácia
