Data,Valor,Identificador,Descrição
05/03/2026,-1819.14,a58708b2-58f6-4670-807d-1475165fd980,Aluguel / Financiamento imóvel
05/03/2026,6500.00,e8dfd858-c557-4cdb-a68c-eddc01bba68d,Salário CLT
05/03/2026,6500.00,e07190dd-1278-4cab-b449-f47fc945598c,Salário CLT
05/03/2026,1200.00,efec5316-f34d-471a-aa54-e5fb39762ced,Freela design
05/03/2026,1500.00,dd812b72-b2f9-4656-8e38-ea80d0a5f789,Aluguel recebido
10/03/2026,-150.77,8444ff34-82de-4f23-9439-5e1a77f1768c,Internet
10/03/2026,-79.50,27bd058e-dc58-42e8-acad-647b22f03c60,"Streaming (Netflix, Spotify…)"
10/03/2026,-99.40,1ed11755-2908-421a-8b03-2670b10c22a7,Telefone / Celular
10/03/2026,-111.02,cf7d9c8d-d60b-4b4d-98d5-c1453697b6aa,Academia
10/03/2026,-88.53,a478e376-a2fa-4be5-a13e-eefad0eba79b,TV por assinatura
12/03/2026,-310.50,8df959f5-f168-4531-a4ae-4f3e49f5f292,Luz / Energia elétrica
15/03/2026,-419.14,92f2e7bb-3549-4697-a006-67f78f777b86,Plano de saúde
15/03/2026,-750.94,98f724c6-fea0-4f53-9e0d-df1a8f29864a,Supermercado
18/03/2026,-112.41,9037d8a9-f8cf-4bf9-b3f4-da04b16a9d87,Água
20/03/2026,-236.48,49555959-a13f-470f-9a4f-6337f00b7267,Seguro veículo
20/03/2026,-589.04,0ff89a71-690f-49cc-bad1-a79139f8a0a7,Combustível
20/03/2026,-415.73,b32afe45-46ad-4440-a6f5-3cf683ae53e8,Restaurantes / Delivery
20/03/2026,-244.67,7ecfca6a-2c8f-43ec-8985-641f44affdc9,Farmácia
20/03/2026,-545.15,cfe47b45-2a04-4590-9b51-f4e6b9757b1a,Manutenção veículo
