Data,Valor,Identificador,Descrição
05/04/2026,-2770.95,2705de3e-b691-4ab3-a692-8b3985d2633f,Aluguel / Financiamento imóvel
05/04/2026,14000.00,3cae9a08-9b6c-4f31-aa6c-0828f25d4d06,Salário CLT
05/04/2026,3500.00,b9d5689a-8384-4f06-afb2-c9a5ccbb213d,Freela / Serviço avulso
05/04/2026,14000.00,c79c9216-4067-4eb1-8d78-27a513441cfc,Salário CLT
05/04/2026,1200.00,eedb66cc-c4dc-4016-95d3-180bb0cf1201,Freela design
05/04/2026,1500.00,113d0bcc-59b8-485f-b98a-4f31e78f1846,Aluguel recebido
10/04/2026,-147.51,37b54859-1f03-4f60-93af-3c997fab8ee4,Internet
10/04/2026,-99.69,d0a92abb-553b-4f90-b19a-2bf61f439ec8,"Streaming (Netflix, Spotify…)"
10/04/2026,-128.57,3f3d9138-5c9f-40ee-ac63-e0ad914b8d10,Telefone / Celular
10/04/2026,-148.42,d6c08763-cafb-4865-919d-a9045d6bcb99,Academia
10/04/2026,-76.02,2c3628ad-b35e-498d-917e-2f49adc46e45,TV por assinatura
12/04/2026,-286.10,871daeb7-9e63-4bb9-a998-41a52c1e484d,Luz / Energia elétrica
15/04/2026,-685.53,12945549-a1be-4fe5-abbe-9ad6a522ae07,Plano de saúde
15/04/2026,-1541.48,addbad83-5ebc-4c83-a18d-fd4df7d3d925,Supermercado
18/04/2026,-134.18,18b44ed8-5df9-46f2-bb3c-f3be0a4ba2cd,Água
20/04/2026,-413.95,21e85c7b-39d5-433c-b2bc-fed92d32e8fa,Seguro veículo
20/04/2026,-643.13,426632b3-ad70-4792-a509-6792d8618028,Combustível
20/04/2026,-838.13,3d7f28b9-70d2-4f41-97db-61c47e7f8b58,Restaurantes / Delivery
20/04/2026,-140.53,afc0e239-a045-4b76-9b67-c56abff0d913,Farmácia
