Data,Valor,Identificador,Descrição
05/03/2026,-910.66,8b1bdfc8-b710-4c4b-b028-6ab19f674af1,Aluguel / Financiamento imóvel
05/03/2026,5500.00,548e09a6-e309-48fb-9f9f-bd429c2ebe0c,Salário CLT
05/03/2026,5500.00,4c36b2cf-bbe1-4c57-bd02-b8f36621d80e,Salário CLT
05/03/2026,1200.00,21d0cb1a-d657-41bc-bbd8-d358c3f652c3,Freela design
05/03/2026,1500.00,ec6b9a6d-8949-4f8c-9896-c268ff1b5d8a,Aluguel recebido
10/03/2026,-91.33,96f081d7-51cb-4e1b-84ec-58cbf3e78c00,Internet
10/03/2026,-40.19,e086269d-476b-4f58-8fba-e769d2ed2432,"Streaming (Netflix, Spotify…)"
10/03/2026,-81.13,b5e45c00-cc72-40d1-82c2-a9cb98ac210d,Telefone / Celular
10/03/2026,-70.31,bf685cdc-02eb-4d98-b348-c9df574f3119,Academia
12/03/2026,-93.87,27abc1b8-f7a8-4deb-9885-c4989ddf1736,Luz / Energia elétrica
15/03/2026,-186.98,f1fc3114-8cdb-4935-b1d9-ddb3225ec9d4,Plano de saúde
15/03/2026,-778.96,88cf8f0d-c405-4530-9737-277c4d058005,Supermercado
18/03/2026,-99.37,a37f5681-c8fe-4272-b6a9-d714bf71d42e,Água
20/03/2026,-345.94,2f1e29c9-4257-416c-a5be-0a4d3a680743,Combustível
20/03/2026,-183.12,68b43889-cc65-44ea-ba3e-4390a586a0e2,Restaurantes / Delivery
20/03/2026,-78.82,bc15f391-89fc-4d0e-a5f5-650b7a3cc56c,Farmácia
20/03/2026,-254.15,8ad776bd-6cb2-422d-a9c9-ca100a31ab4d,Manutenção veículo
