Data,Valor,Identificador,Descrição
05/05/2026,-1484.55,96437112-8fe5-4da1-a29c-086392fb8559,Aluguel / Financiamento imóvel
05/05/2026,7200.00,e11bb2a7-32fe-41ad-8e29-474fd3a53dad,Salário CLT
05/05/2026,1200.00,9ab5a108-2a18-47af-a6e1-5ff652da66b1,Freela / Serviço avulso
05/05/2026,7200.00,1de5bcd7-0c73-4c04-866b-4451120a7ec3,Salário CLT
05/05/2026,1200.00,dc3ee938-3dcc-4dec-a715-9a7069b8f92e,Freela design
05/05/2026,1500.00,f23003f3-9141-4ec8-9302-f168abbaf9cc,Aluguel recebido
10/05/2026,-120.71,9f27271a-d6d1-46dc-b900-2e8af295e10e,Internet
10/05/2026,-49.96,6db74c44-4d4c-4be8-96f3-0f40397a6575,"Streaming (Netflix, Spotify…)"
10/05/2026,-88.29,3b094eb8-647a-4764-b885-dfa4ed15ac6d,Telefone / Celular
10/05/2026,-88.69,ec625285-8fd9-42f8-a5ad-8e3a82d61bdd,Academia
12/05/2026,-235.31,f0713b66-a9c8-4848-adec-5a9cf9878a25,Luz / Energia elétrica
15/05/2026,-311.71,300f49d4-e26e-41e5-b870-ff3ceb404f00,Plano de saúde
15/05/2026,-585.19,e84893eb-c2a4-49cb-82de-53c4cea630de,Supermercado
18/05/2026,-93.87,cebdb722-dadc-470b-9458-5d515f3633b5,Água
20/05/2026,-280.88,c90a8a6d-f564-42bf-887f-144628b15a6a,Combustível
20/05/2026,-333.69,6a0f99b0-a05e-4afa-b8bb-9d052e47e0c6,Restaurantes / Delivery
20/05/2026,-143.50,91f433c7-292b-43c4-be29-54222b490662,Farmácia
