Data,Valor,Identificador,Descrição
05/03/2026,-1368.34,3c466806-ca9d-4aad-87f0-be64403bebe6,Aluguel / Financiamento imóvel
05/03/2026,4800.00,4d51cb00-b41e-424f-a837-3f793841abee,Salário CLT
05/03/2026,4800.00,1db14ec9-9aea-41eb-a8f5-252410e421fd,Salário CLT
05/03/2026,1200.00,8146ad0d-3ea9-4574-a606-f0b8c22cfeb6,Freela design
05/03/2026,1500.00,0830b9b5-19ec-40c6-a2fa-24ceb3508f67,Aluguel recebido
10/03/2026,-103.89,18df5b65-ad4f-46f8-839d-c3e0370141f4,Internet
10/03/2026,-58.58,a96dd56d-3bce-4840-9f3e-6e74167ee1c0,"Streaming (Netflix, Spotify…)"
10/03/2026,-91.36,92b5882e-2292-45c7-b7c7-2ea972842165,Telefone / Celular
12/03/2026,-187.62,17432fb2-a444-456f-9ce9-d711707d6a2d,Luz / Energia elétrica
15/03/2026,-251.73,9ef474cc-986e-4222-ab1a-2f4b25b6497e,Plano de saúde
15/03/2026,-732.48,78999ecf-5811-46c1-9af1-8fa092fdd9ce,Supermercado
18/03/2026,-124.08,88e8f98d-1991-4228-931a-7d14ff862406,Água
20/03/2026,-443.52,2b6d7a83-8840-42d8-beeb-7c1a95e64a7a,Combustível
20/03/2026,-313.08,7ffa24de-e49f-40d0-a321-5b2513f52245,Restaurantes / Delivery
20/03/2026,-266.10,0950b37f-6635-4ba2-a426-327802b1302a,Farmácia
